FACTORY,EffectiveDate,TEAM,STYLE,DefectName,Intensity,Quantity
CMW,2023-05-15 00:00,TEAM 14,11 OYSUL4 0076-503D3-SS23,302.2 - STAINED (DIRTY MARKS),Minor,1
CMW,2023-05-15 00:00,TEAM 15,11 OYSUL4 0056-4D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-05-15 00:00,TEAM 16,11 OYSUL4 6002-123D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMW,2023-05-15 00:00,TEAM 17,11 OYSUL4 6063-123D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMW,2023-05-15 00:00,TEAM 17,11 OYSUL4 6063-123D3-SS23,509.2 - FLIPPING UP,Minor,1
CMCD,2023-05-16 00:00,SERIYUNKA3,11 LINUL6 7188110G2-AW22,599.21 - HIGH LOW,Minor,3
CMCD,2023-05-16 00:00,SERIYUNKA4,11 LINUL6 7920342G2-AW22,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-05-16 00:00,SERIYUNKA4,11 LINUL6 7920342G2-AW22,599.21 - HIGH LOW,Minor,2
CMCD,2023-05-16 00:00,T01,11 GEOUL2 GEO3548F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCD,2023-05-16 00:00,T02,11 OYSUL4 2427-173D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCD,2023-05-16 00:00,T02,11 OYSUL4 2427-173D3-SS23,599.3 - RAW EDGE,Minor,1
CMCD,2023-05-16 00:00,T03,11 OYSUL4 0712-173D3-SS23,599.21 - HIGH LOW,Minor,1
CMCD,2023-05-16 00:00,T04,11 NEXUL1 C71723E3-SU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-05-16 00:00,T07,11 NEXUL1 C40572E3-SU23,500 - UNCUT THREAD MORE THAN 2MM MAJOR,Minor,1
CMCD,2023-05-16 00:00,T09,11 OYSUL4 0712-173D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCD,2023-05-16 00:00,T10,11 GEOUL2 GEO3572F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-05-16 00:00,T11,11 MnST52 9001F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCD,2023-05-16 00:00,T12,11 GEOUL2 GEO3572F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCD,2023-05-16 00:00,T12,11 GEOUL2 GEO3572F3-AU23,599.21 - HIGH LOW,Minor,1
CMCD,2023-05-16 00:00,T12,11 GEOUL2 GEO3572F3-AU23,599.23 - LOOSE THREAD,Minor,1
CMCD,2023-05-16 00:00,T13,11 MnST33 2089F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCD,2023-05-16 00:00,T16,11 LINUL6 8461426G3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,401.1 - CUT DAMAGE,Critical,3
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,501.3 - CRACKING,Critical,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,599.1 - MISSING OPERATION,Critical,1
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,599.1 - MISSING OPERATION,Critical,4
CMCG,2023-05-16 00:00,TEAM 11,11 MnST52 8947F3-AU23,401.1 - CUT DAMAGE,Critical,1
CMCG,2023-05-16 00:00,TEAM 25,11 DEC1SK 309578D3-SS23,501 - OPEN SEAM,Critical,2
CMCG,2023-05-16 00:00,SERIYUNKA1,11 NEXLK1 990649F3-AU23,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,414 - SHADING WITHIN PRODUCT OUTSIDE SPECIFICATION,Major,4
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,509.1 - UNEVEN,Major,2
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,599.19 - VISIBLE RUBBER,Major,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,508.2 - UNEVEN JOINTS,Major,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,508.3 - ROPING,Major,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,599.14 - WAVINESS,Major,4
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,599.17 - SLANTED,Major,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,599.3 - RAW EDGE,Major,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,"M+ - CRITICAL MEASUREMENTS OUT OF TOLERANCE, TOO BIG",Major,1
CMCG,2023-05-16 00:00,TEAM 09,11 NEXLK1 990649F3-AU23,501.4 - BROKEN STITCH,Major,1
CMCG,2023-05-16 00:00,TEAM 09,11 NEXLK1 990649F3-AU23,508.2 - UNEVEN JOINTS,Major,2
CMCG,2023-05-16 00:00,TEAM 09,11 NEXLK1 990649F3-AU23,599.14 - WAVINESS,Major,2
CMCG,2023-05-16 00:00,TEAM 09,11 NEXLK1 990649F3-AU23,599.5 - SLIP STITCH,Major,2
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,503.1 - TWISTING,Major,1
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,507.1 - PLEATS,Major,1
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,599.21 - HIGH LOW,Major,6
CMCG,2023-05-16 00:00,TEAM 11,11 MnST52 8947F3-AU23,500 - UNCUT THREAD MORE THAN 2MM,Major,2
CMCG,2023-05-16 00:00,TEAM 11,11 MnST52 8947F3-AU23,508.3 - ROPING,Major,2
CMCG,2023-05-16 00:00,TEAM 11,11 MnST52 8947F3-AU23,"M- - CRITICAL MEASUREMENTS OUT OF TOLERANCE, TOO SMALL",Major,1
CMCG,2023-05-16 00:00,TEAM 11,11 MnST52 8947F3-AU23,"M+ - CRITICAL MEASUREMENTS OUT OF TOLERANCE, TOO BIG",Major,3
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 985115G3-AW23,414 - SHADING WITHIN PRODUCT OUTSIDE SPECIFICATION,Major,1
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 985115G3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 985115G3-AW23,501.4 - BROKEN STITCH,Major,1
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 T40843G3-AW23,501.4 - BROKEN STITCH,Major,1
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 985115G3-AW23,508 - UNEVEN HEMS,Major,1
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 985115G3-AW23,599.3 - RAW EDGE,Major,1
CMCG,2023-05-16 00:00,TEAM 20,11 DEC1SK 324528D3-SS23,508.3 - ROPING,Major,1
CMCG,2023-05-16 00:00,TEAM 20,11 DEC1SK 324528D3-SS23,509.1 - UNEVEN,Major,1
CMCG,2023-05-16 00:00,TEAM 21,11 DEC1SK 325489D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMCG,2023-05-16 00:00,TEAM 24,11 DEC1SK 113578D2-SS22,508.3 - ROPING,Major,1
CMCG,2023-05-16 00:00,TEAM 25,11 DEC1SK 309578D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,4
CMCG,2023-05-16 00:00,TEAM 25,11 DEC1SK 309578D3-SS23,503.1 - TWISTING,Major,1
CMCG,2023-05-16 00:00,TEAM 26,11 NEXLK1 985115G3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,2
CMCG,2023-05-16 00:00,TEAM 26,11 NEXLK1 985115G3-AW23,599.14 - WAVINESS,Major,1
CMCG,2023-05-16 00:00,TEAM 26,11 NEXLK1 985115G3-AW23,599.5 - SLIP STITCH,Major,1
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 01,11 MnST52 8984LF3-AU23,599.15 - GATHERING,Minor,3
CMCG,2023-05-16 00:00,TEAM 02,11 MnST52 8965TF3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMCG,2023-05-16 00:00,TEAM 03,11 NEXSK1 OG934FG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 03,11 NEXSK1 OG934FG3-AW23,599.21 - HIGH LOW,Minor,1
CMCG,2023-05-16 00:00,TEAM 04,11 MnST52 8563F3-AU23,500 - UNCUT THREAD MORE THAN 2MM,Minor,2
CMCG,2023-05-16 00:00,TEAM 05,11 MnST52 7472E3-SU23,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCG,2023-05-16 00:00,TEAM 05,11 MnST52 7472E3-SU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 05,11 MnST52 7472F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 05,11 MnST52 7472F3-AU23,599.21 - HIGH LOW,Minor,1
CMCG,2023-05-16 00:00,TEAM 06,11 MnST52 8515F3-AU23,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCG,2023-05-16 00:00,TEAM 06,11 MnST52 8515F3-AU23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 06,11 MnST52 8515F3-AU23,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-05-16 00:00,TEAM 07,11 DEC1SK 325489D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Minor,2
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,302.2 - STAINED (DIRTY MARKS),Minor,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,599.21 - HIGH LOW,Minor,1
CMCG,2023-05-16 00:00,TEAM 08,11 DEC1SK 117080SD3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 09,11 NEXLK1 990649F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 09,11 NEXLK1 990649F3-AU23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 10,11 NEXLK1 EK049-CHG3-AW23,599.22 - NUMBERING STICKERS,Minor,2
CMCG,2023-05-16 00:00,TEAM 11,11 MnST52 8947F3-AU23,599.19 - VISIBLE RUBBER,Minor,1
CMCG,2023-05-16 00:00,TEAM 12,11 MnST52 8947E3-SU23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 13,11 MnST52 8967BF3-AU23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 985115G3-AW23,302.1 - SOILED,Minor,5
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 T40843G3-AW23,302.1 - SOILED,Minor,2
CMCG,2023-05-16 00:00,TEAM 15,11 NEXLK1 T40843G3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 16,11 MnST52 8562F3-AU23,599.23 - LOOSE THREAD,Minor,2
CMCG,2023-05-16 00:00,TEAM 18,11 DEC1SK 335642D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 18,11 DEC1SK 335642D3-SS23,599.23 - LOOSE THREAD,Minor,2
CMCG,2023-05-16 00:00,TEAM 19,11 MnST52 8521BE3-SU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMCG,2023-05-16 00:00,TEAM 19,11 MnST52 8521BE3-SU23,599.23 - LOOSE THREAD,Minor,1
CMCG,2023-05-16 00:00,TEAM 21,11 DEC1SK 325489D3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 23,11 MnST52 8987F3-AU23,599.22 - NUMBERING STICKERS,Minor,1
CMCG,2023-05-16 00:00,TEAM 24,11 DEC1SK 113578D2-SS22,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMCG,2023-05-16 00:00,TEAM 26,11 NEXLK1 985115G3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-05-16 00:00,TEAM 09,11 DEC1SK 334915SD3-SS23,501 - OPEN SEAM,Critical,1
CME,2023-05-16 00:00,TEAM 09,11 DEC1SK 334915SD3-SS23,599.1 - MISSING OPERATION,Critical,1
CME,2023-05-16 00:00,TEAM 17,11 DEC1SK 339489SD3-SS23,501.3 - CRACKING,Critical,4
CME,2023-05-16 00:00,TEAM 03,11 DEC1SK 306391D3-SS23,509.1 - UNEVEN,Major,7
CME,2023-05-16 00:00,TEAM 03,11 DEC1SK 306391D3-SS23,599.19 - VISIBLE RUBBER,Major,2
CME,2023-05-16 00:00,TEAM 16,11 DEC1SK 306391D3-SS23,507.1 - PLEATS,Major,1
CME,2023-05-16 00:00,TEAM 18,11 DEC1SK 312703G3-AW23,599.2 - PUCKERING,Major,1
CME,2023-05-16 00:00,TEAM 19A,11 DEC1SK 73114D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CME,2023-05-16 00:00,TEAM 21,11 DEC1SK 313115SG3-AW23,599.3 - RAW EDGE,Major,1
CME,2023-05-16 00:00,TEAM 01,11 DEC1SK 329783D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 01,11 DEC1SK 329783D3-SS23,599.15 - GATHERING,Minor,1
CME,2023-05-16 00:00,TEAM 01,11 DEC1SK 329783D3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-05-16 00:00,TEAM 02,11 DEC1SK 126283D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,4
CME,2023-05-16 00:00,TEAM 02,11 DEC1SK 126283D3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-05-16 00:00,TEAM 03,11 DEC1SK 306391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-05-16 00:00,TEAM 04,11 DEC1SK 339674SD3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,6
CME,2023-05-16 00:00,TEAM 05,11 DEC1SK 307912D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 05,11 DEC1SK 307912D3-SS23,599.22 - NUMBERING STICKERS,Minor,5
CME,2023-05-16 00:00,TEAM 06,11 DEC1SK 333276D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 07,11 DEC1SK 306354D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-05-16 00:00,TEAM 07,11 DEC1SK 306354D3-SS23,599.23 - LOOSE THREAD,Minor,1
CME,2023-05-16 00:00,TEAM 08,11 DEC1SK 306391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 08,11 DEC1SK 306391D3-SS23,599.23 - LOOSE THREAD,Minor,1
CME,2023-05-16 00:00,TEAM 09,11 DEC1SK 334915SD3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 10,11 DEC1SK 340809D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 10,11 DEC1SK 340809D3-SS23,599.22 - NUMBERING STICKERS,Minor,2
CME,2023-05-16 00:00,TEAM 11,11 DEC1SK 112624SD3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-05-16 00:00,TEAM 12,11 DEC1SK 327480D3-SS23,302.2 - STAINED (DIRTY MARKS),Minor,1
CME,2023-05-16 00:00,TEAM 12,11 DEC1SK 327480D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-05-16 00:00,TEAM 13,11 DEC1SK 306391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-05-16 00:00,TEAM 13,11 DEC1SK 306391D3-SS23,599.22 - NUMBERING STICKERS,Minor,2
CME,2023-05-16 00:00,TEAM 15,11 DEC1SK 306391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 16,11 DEC1SK 306391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-05-16 00:00,TEAM 16,11 DEC1SK 306391D3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-05-16 00:00,TEAM 17,11 DEC1SK 339489SD3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 17,11 DEC1SK 339489SD3-SS23,599.22 - NUMBERING STICKERS,Minor,2
CME,2023-05-16 00:00,TEAM 18,11 DEC1SK 312703G3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-05-16 00:00,TEAM 18,11 DEC1SK 312703G3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CME,2023-05-16 00:00,TEAM 18,11 DEC1SK 312703G3-AW23,599.23 - LOOSE THREAD,Minor,1
CME,2023-05-16 00:00,TEAM 19,11 DEC1SK 307912D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CME,2023-05-16 00:00,TEAM 19,11 DEC1SK 307912D3-SS23,599.21 - HIGH LOW,Minor,1
CME,2023-05-16 00:00,TEAM 19A,11 DEC1SK 73114D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-05-16 00:00,TEAM 20,11 DEC1SK 306391D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CME,2023-05-16 00:00,TEAM 20,11 DEC1SK 306391D3-SS23,599.15 - GATHERING,Minor,1
CME,2023-05-16 00:00,TEAM 20,11 DEC1SK 306391D3-SS23,599.18 - NUMBERING STICKER MISMATCH,Minor,1
CME,2023-05-16 00:00,TEAM 21,11 DEC1SK 313115SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CME,2023-05-16 00:00,TEAM 21,11 DEC1SK 313115SG3-AW23,599.15 - GATHERING,Minor,1
CME,2023-05-16 00:00,TEAM 21,11 DEC1SK 313115SG3-AW23,599.22 - NUMBERING STICKERS,Minor,2
CMGM,2023-05-16 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,103 - UPC INCORRECT/ MISSING,Critical,4
CMGM,2023-05-16 00:00,TEAM 01,11 DEC1SK 333670D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,2
CMGM,2023-05-16 00:00,TEAM 01,11 DEC1SK 333670D3-SS23,508.2 - UNEVEN JOINTS,Major,1
CMGM,2023-05-16 00:00,TEAM 02,11 DEC1SK 326412D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,3
CMGM,2023-05-16 00:00,TEAM 02,11 DEC1SK 326412D3-SS23,507.1 - PLEATS,Major,2
CMGM,2023-05-16 00:00,TEAM 03,11 DEC1SK 326422D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMGM,2023-05-16 00:00,TEAM 04,11 DEC1SK 334909D3-SS23,507.1 - PLEATS,Major,1
CMGM,2023-05-16 00:00,TEAM 05,11 DEC1SK 335010D3-SS23,507.1 - PLEATS,Major,1
CMGM,2023-05-16 00:00,TEAM 06,11 DEC1SK 333670D3-SS23,508.2 - UNEVEN JOINTS,Major,1
CMGM,2023-05-16 00:00,TEAM 08,11 DEC1SK 346267G3-AW23,599.2 - PUCKERING,Major,1
CMGM,2023-05-16 00:00,TEAM 08,11 DEC1SK 346267G3-AW23,599.3 - RAW EDGE,Major,1
CMGM,2023-05-16 00:00,TEAM 09,11 DEC1SK 326349SD3-SS23,412 - PRINTING OR DYEING FAULTS,Major,1
CMGM,2023-05-16 00:00,TEAM 10,11 DEC1SK 339567SD3-SS23,599.13 - WRONG PLACEMENT,Major,1
CMGM,2023-05-16 00:00,TEAM 04,11 DEC1SK 334909D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMGM,2023-05-16 00:00,TEAM 07,11 DEC1SK 335010D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Minor,3
CMGM,2023-05-16 00:00,TEAM 08,11 DEC1SK 346267G3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Minor,1
CMGM,2023-05-16 00:00,TEAM 10,11 DEC1SK 339567SD3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMGM,2023-05-16 00:00,TEAM 11,11 DEC1SK 121265SG3-AW23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,3
CMGM,2023-05-16 00:00,TEAM 11,11 DEC1SK 121265SG3-AW23,599.22 - NUMBERING STICKERS,Minor,1
CMGM,2023-05-16 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMGM,2023-05-16 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,599.21 - HIGH LOW,Minor,1
CMGM,2023-05-16 00:00,TEAM 12,11 DEC1SK 306417D3-SS23,599.22 - NUMBERING STICKERS,Minor,1
CMPK,2023-05-16 00:00,T03,11 LINUL6 7961183G3-AW23,401.1 - CUT DAMAGE,Critical,1
CMPK,2023-05-16 00:00,T06,11 LINUL6 8518293G3-AW23,103 - UPC INCORRECT/ MISSING,Critical,1
CMPK,2023-05-16 00:00,T07,11 LINUL6 7961183G3-AW23,501.1 - NON-INCLUSION,Critical,1
CMPK,2023-05-16 00:00,T10,11 DEC1SK 334925SD3-SS23,501 - OPEN SEAM,Critical,1
CMPK,2023-05-16 00:00,T01,11 LINUL6 8518293G3-AW23,503 - SEAM POSITION INCORRECT,Major,4
CMPK,2023-05-16 00:00,T03,11 LINUL6 7961183G3-AW23,499 - FABRIC - MISCELLANEOUS,Major,5
CMPK,2023-05-16 00:00,T03,11 LINUL6 7961183G3-AW23,501.2 - INSECURE,Major,1
CMPK,2023-05-16 00:00,T03,11 LINUL6 7961183G3-AW23,599 - MAKE-UP - MISCELLANEOUS,Major,2
CMPK,2023-05-16 00:00,T03,11 LINUL6 7961183G3-AW23,599.11 - SHAPE OUT,Major,2
CMPK,2023-05-16 00:00,T04,11 DEC1SK 306441D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMPK,2023-05-16 00:00,T04,11 DEC1SK 306441D3-SS23,501.4 - BROKEN STITCH,Major,2
CMPK,2023-05-16 00:00,T04,11 DEC1SK 306441D3-SS23,503 - SEAM POSITION INCORRECT,Major,1
CMPK,2023-05-16 00:00,T04,11 DEC1SK 306441D3-SS23,509.1 - UNEVEN,Major,1
CMPK,2023-05-16 00:00,T04,11 DEC1SK 306441D3-SS23,599.3 - RAW EDGE,Major,3
CMPK,2023-05-16 00:00,T06,11 LINUL6 8518293G3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,10
CMPK,2023-05-16 00:00,T06,11 LINUL6 8518293G3-AW23,508 - UNEVEN HEMS,Major,6
CMPK,2023-05-16 00:00,T07,11 LINUL6 7961183G3-AW23,500 - UNCUT THREAD MORE THAN 2MM,Major,5
CMPK,2023-05-16 00:00,T07,11 LINUL6 7961183G3-AW23,508.2 - UNEVEN JOINTS,Major,1
CMPK,2023-05-16 00:00,T07,11 LINUL6 7961183G3-AW23,599.8 - BAR TACK DAMAGE,Major,4
CMPK,2023-05-16 00:00,T08,11 DEC1SK 335010D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,3
CMPK,2023-05-16 00:00,T10,11 DEC1SK 334925SD3-SS23,501.5 - SEAM BREAKEN,Major,1
CMPK,2023-05-16 00:00,T10,11 DEC1SK 334925SD3-SS23,507.1 - PLEATS,Major,1
CMPK,2023-05-16 00:00,T10,11 DEC1SK 334925SD3-SS23,509.1 - UNEVEN,Major,10
CMPK,2023-05-16 00:00,T03,11 LINUL6 7961183G3-AW23,599.21 - HIGH LOW,Minor,15
CMW,2023-05-16 00:00,TEAM 02,11 GEOUL2 GEO3433F3-AU23,"M- - CRITICAL MEASUREMENTS OUT OF TOLERANCE, TOO SMALL",Critical,5
CMW,2023-05-16 00:00,TEAM 03,11 OYSUL4 0101-021D3-SS23,199 - LABELLING - MISCELLANEOUS,Critical,4
CMW,2023-05-16 00:00,TEAM 03,11 OYSUL4 0101-021D3-SS23,401.1 - CUT DAMAGE,Critical,1
CMW,2023-05-16 00:00,TEAM 13,11 OYSUL4 0006-021D3-SS23,503.1 - TWISTING,Critical,1
CMW,2023-05-16 00:00,TEAM 17,11 OYSUL4 0076-503D3-SS23,601 - INCORRECT ATTACHMENT (INSECURE / MIS-ALIGNED),Critical,5
CMW,2023-05-16 00:00,TEAM 03,11 OYSUL4 0101-021D3-SS23,302.2 - STAINED (DIRTY MARKS),Major,1
CMW,2023-05-16 00:00,TEAM 03,11 OYSUL4 0101-021D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMW,2023-05-16 00:00,TEAM 03,11 OYSUL4 0101-021D3-SS23,599.13 - WRONG PLACEMENT,Major,1
CMW,2023-05-16 00:00,TEAM 03,11 OYSUL4 0101-021D3-SS23,599.2 - PUCKERING,Major,1
CMW,2023-05-16 00:00,TEAM 05,11 MnST52 9008BF3-AU23,500 - UNCUT THREAD MORE THAN 2MM,Major,1
CMW,2023-05-16 00:00,TEAM 13,11 OYSUL4 0006-021D3-SS23,500 - UNCUT THREAD MORE THAN 2MM,Major,3
CMW,2023-05-16 00:00,TEAM 01,11 MnST52 8982E3-SU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMW,2023-05-16 00:00,TEAM 01,11 MnST52 8982E3-SU23,599.21 - HIGH LOW,Minor,3
CMW,2023-05-16 00:00,TEAM 02,11 GEOUL2 GEO3433F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,1
CMW,2023-05-16 00:00,TEAM 04,11 MnST52 9008F3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,2
CMW,2023-05-16 00:00,TEAM 04,11 MnST52 9008F3-AU23,599.21 - HIGH LOW,Minor,1
CMW,2023-05-16 00:00,TEAM 05,11 MnST52 9008BF3-AU23,500.1 - UNCUT THREAD LESS THAN 2MM,Minor,5
CMW,2023-05-16 00:00,TEAM 07,11 MnST52 9008F3-AU23,302.2 - STAINED (DIRTY MARKS),Minor,2
