Module,Customer,Style,Total SMV,Sewing SMV,SO#,LI,Sewing Stage,Colour,E,P,D/W,LC,Product Type,Buy Month,Season,Customer PO,Chassis ID,CWN,PO Type,Del. Date,Rev Del Date,Ord Qty,Planned Qty,Total Planned,Strip Planned,PSD,Prod Start Time,PED,Avg Per Day,Actual Per Day,Defect Qty,Rejected Qty,Missing Qty,Defect Name,Defect Category,FIH,,9/4/2023,9/5/2023,9/6/2023,9/7/2023,9/8/2023,9/9/2023,9/10/2023,9/11/2023,9/12/2023,9/13/2023,9/14/2023,9/15/2023,9/16/2023,9/17/2023,9/18/2023,9/19/2023,9/20/2023,9/21/2023,9/22/2023,9/23/2023,9/24/2023,9/25/2023,9/26/2023,9/27/2023,9/28/2023,9/29/2023,9/30/2023,10/1/2023,10/2/2023,10/3/2023,10/4/2023,10/5/2023,10/6/2023,10/7/2023,10/8/2023,10/9/2023,10/10/2023,10/11/2023,10/12/2023,10/13/2023,10/14/2023,10/15/2023,10/16/2023,10/17/2023,10/18/2023,10/19/2023,10/20/2023,10/21/2023,10/22/2023,10/23/2023,10/24/2023,10/25/2023,10/26/2023,10/27/2023,10/28/2023,10/29/2023,10/30/2023,10/31/2023,11/1/2023,11/2/2023,11/3/2023,11/4/2023,11/5/2023,11/6/2023,11/7/2023,11/8/2023,11/9/2023,11/10/2023,11/11/2023,11/12/2023,11/13/2023,11/14/2023,11/15/2023,11/16/2023,11/17/2023,11/18/2023,11/19/2023,11/20/2023,11/21/2023,11/22/2023,11/23/2023,11/24/2023,11/25/2023,11/26/2023,11/27/2023,11/28/2023,11/29/2023,11/30/2023,12/1/2023,12/2/2023,12/3/2023,12/4/2023,12/5/2023,12/6/2023,12/7/2023,12/8/2023,12/9/2023,12/10/2023,12/11/2023,12/12/2023,12/13/2023,12/14/2023,12/15/2023,12/16/2023,12/17/2023,12/18/2023,12/19/2023,12/20/2023,12/21/2023,12/22/2023,12/23/2023,12/24/2023,12/25/2023,12/26/2023,12/27/2023,12/28/2023,12/29/2023,12/30/2023,12/31/2023,SOLI,Ladder
AL34,LACOSTE,DH7330,20.92,20.92,1001005370,10,Stitch,IXW,-,-,-,-,T-shirt,2023_6_1,AAF,7242010-2,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,3407,3577,1358,1358,9/26/2023,11:22 AM,9/28/2023,453,,,,,,,20230912,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,532,796,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005370::10,2022 New
AL34,Arcteryx,X000007839,20.65,20.65,1000925931,20,Stitch,BLACK,1,-,-,-,Jacket,2022_11_1,F23,6300091090,JKCN0OATOS0FOPFQCZAH0V0L,BLACK,X014,9/30/2023,-,198,204,204,204,9/28/2023,1:59 PM,9/30/2023,102,,,,,,,20230825,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,-,133,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1000925931::20,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005370,10,Stitch,IXW,-,-,-,-,T-shirt,2023_6_1,AAF,7242010-2,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,3407,3577,666,666,10/2/2023,6:00 AM,10/2/2023,666,,,,,,,20230912,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,666,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005370::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022404,10,Stitch,J2G,-,-,-,-,T-shirt,2023_7_1,AAF,7245385-2,PTFNATOSNKCQOZ0PSH0V,J2G,X077,10/29/2023,-,501,526,526,526,10/2/2023,7:26 PM,10/3/2023,263,,,,,,,20230912,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,175,351,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022404::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022412,10,Stitch,J2G,-,-,-,-,T-shirt,2023_7_1,AAF,7245386-1,PTFNATOSNKCQOZ0PSH0V,J2G,X075,10/29/2023,-,1075,1129,1129,1129,10/3/2023,12:03 PM,10/4/2023,564,,,,,,,20230912,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,553,576,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022412::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022396,10,Stitch,J2G,-,-,-,-,T-shirt,2023_7_1,AAF,7245382-2,PTFNATOSNKCQOZ0PSH0V,J2G,X075,10/29/2023,-,1741,1828,1828,1828,10/4/2023,4:38 PM,10/6/2023,609,,,,,,,20230912,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,314,905,608,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022396::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022357,10,Stitch,J2G,-,-,-,-,T-shirt,2023_7_1,AAF,7245375-2,PTFNATOSNKCQOZ0PSH0V,J2G,X075,10/29/2023,-,201,211,211,211,10/6/2023,4:40 PM,10/6/2023,211,,,,,,,20230912,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,211,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022357::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005369,10,Stitch,J2G,-,-,-,-,T-shirt,2023_6_1,AAF,7242010-1,PTFNATOSNKCQOZ0PSH0V,J2G,X075,10/29/2023,-,2841,2983,2983,2983,10/6/2023,8:09 PM,10/10/2023,746,,,,,,,20230914,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150,1047,-,1048,738,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005369::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005557,30,Stitch,IXU,-,-,-,-,T-shirt,2023_6_1,AAF,WASH-DH7330,PTFNATOSNKCQOZ0PSH0V,IXU,X010,10/29/2023,-,6,6,6,6,10/10/2023,5:27 PM,10/10/2023,6,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005557::30,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022397,10,Stitch,IXU,-,-,-,-,T-shirt,2023_7_1,AAF,7245384-1,PTFNATOSNKCQOZ0PSH0V,IXU,X077,10/29/2023,-,28,29,29,29,10/10/2023,5:32 PM,10/10/2023,29,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022397::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022371,10,Stitch,IXU,-,-,-,-,T-shirt,2023_7_1,AAF,7245377-2,PTFNATOSNKCQOZ0PSH0V,IXU,X075,10/29/2023,-,500,525,525,525,10/10/2023,5:56 PM,10/11/2023,262,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,276,249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022371::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022384,10,Stitch,IXU,-,-,-,-,T-shirt,2023_7_1,AAF,7245381-2,PTFNATOSNKCQOZ0PSH0V,IXU,X075,10/29/2023,-,605,635,635,635,10/11/2023,9:36 AM,10/11/2023,635,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,635,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022384::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022362,10,Stitch,IXU,-,-,-,-,T-shirt,2023_7_1,AAF,7245376-2,PTFNATOSNKCQOZ0PSH0V,IXU,X075,10/29/2023,-,1335,1402,1402,1402,10/11/2023,7:36 PM,10/13/2023,467,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,198,1083,121,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022362::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005557,20,Stitch,IXW,-,-,-,-,T-shirt,2023_6_1,AAF,WASH-DH7330,PTFNATOSNKCQOZ0PSH0V,IXW,X010,10/29/2023,-,6,6,6,6,10/13/2023,7:51 AM,10/13/2023,6,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005557::20,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005214,10,Stitch,IXW,-,-,-,-,T-shirt,2023_6_1,AAF,7241965-2,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,321,337,337,337,10/13/2023,7:56 AM,10/13/2023,337,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,337,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005214::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022403,10,Stitch,IXW,-,-,-,-,T-shirt,2023_7_1,AAF,7245385-1,PTFNATOSNKCQOZ0PSH0V,IXW,X077,10/29/2023,-,222,233,233,233,10/13/2023,12:52 PM,10/13/2023,233,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,233,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022403::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022416,10,Stitch,IXW,-,-,-,-,T-shirt,2023_7_1,AAF,7245386-4,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,1080,1134,1134,1134,10/13/2023,4:26 PM,10/14/2023,567,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,403,731,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022416::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022356,10,Stitch,IXW,-,-,-,-,T-shirt,2023_7_1,AAF,7245375-1,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,645,677,677,677,10/14/2023,4:53 PM,10/16/2023,338,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,370,-,307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022356::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022352,10,Stitch,IXW,-,-,-,-,T-shirt,2023_7_1,AAF,7245374-1,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,161,169,169,169,10/16/2023,10:18 AM,10/16/2023,169,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,169,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022352::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022394,10,Stitch,IXW,-,-,-,-,T-shirt,2023_7_1,AAF,7245382-1,PTFNATOSNKCQOZ0PSH0V,IXW,X075,10/29/2023,-,2110,2216,2216,2216,10/16/2023,1:02 PM,10/18/2023,739,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,623,1100,492,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022394::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005557,10,Stitch,J2G,-,-,-,-,T-shirt,2023_6_1,AAF,WASH-DH7330,PTFNATOSNKCQOZ0PSH0V,J2G,X010,10/29/2023,-,6,6,6,6,10/18/2023,1:14 PM,10/18/2023,6,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005557::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005213,10,Stitch,J2G,-,-,-,-,T-shirt,2023_6_1,AAF,7241965-1,PTFNATOSNKCQOZ0PSH0V,J2G,X075,10/29/2023,-,282,296,296,296,10/18/2023,1:19 PM,10/18/2023,296,,,,,,,20230922,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,296,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005213::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005557,40,Stitch,F8M,-,-,-,-,T-shirt,2023_6_1,AAF,WASH-DH7330,PTFNATOSNKCQOZ0PSH0V,F8M,X010,10/29/2023,-,6,6,6,6,10/18/2023,5:43 PM,10/18/2023,6,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005557::40,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022402,10,Stitch,F8M,-,-,-,-,T-shirt,2023_7_1,AAF,7245384-5,PTFNATOSNKCQOZ0PSH0V,F8M,X077,10/29/2023,-,247,259,259,259,10/18/2023,5:48 PM,10/18/2023,259,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022402::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022370,10,Stitch,F8M,-,-,-,-,T-shirt,2023_7_1,AAF,7245377-1,PTFNATOSNKCQOZ0PSH0V,F8M,X075,10/29/2023,-,270,284,284,284,10/18/2023,9:42 PM,10/19/2023,142,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022370::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022361,10,Stitch,F8M,-,-,-,-,T-shirt,2023_7_1,AAF,7245376-1,PTFNATOSNKCQOZ0PSH0V,F8M,X075,10/29/2023,-,1175,1234,1234,1234,10/19/2023,9:27 AM,10/20/2023,617,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,858,376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022361::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001022383,10,Stitch,F8M,-,-,-,-,T-shirt,2023_7_1,AAF,7245381-1,PTFNATOSNKCQOZ0PSH0V,F8M,X075,10/29/2023,-,425,446,446,446,10/20/2023,11:42 AM,10/20/2023,446,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001022383::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005308,10,Stitch,F8M,-,-,-,-,T-shirt,2023_6_1,AAF,7241990-2,PTFNATOSNKCQOZ0PSH0V,F8M,X075,11/19/2023,-,366,384,384,384,10/20/2023,6:05 PM,10/21/2023,192,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,279,105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005308::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005422,10,Stitch,F8M,-,-,-,-,T-shirt,2023_6_1,AAF,7242023-2,PTFNATOSNKCQOZ0PSH0V,F8M,X075,11/19/2023,-,3780,3969,3969,3969,10/21/2023,7:24 AM,10/25/2023,992,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,995,-,1100,1100,774,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005422::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005307,10,Stitch,IXU,-,-,-,-,T-shirt,2023_6_1,AAF,7241990-1,PTFNATOSNKCQOZ0PSH0V,IXU,X075,11/19/2023,-,185,194,194,194,10/25/2023,5:27 PM,10/25/2023,194,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,194,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005307::10,2022 New
AL34,LACOSTE,DH7330,20.92,20.92,1001005419,10,Stitch,IXU,-,-,-,-,T-shirt,2023_6_1,AAF,7242023-1,PTFNATOSNKCQOZ0PSH0V,IXU,X075,11/19/2023,-,1593,1673,1673,1673,10/25/2023,8:30 PM,10/30/2023,558,,,,,,,20230919,PPD,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,132,1100,-,-,-,440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1001005419::10,2022 New
